period,fuel-name,state-name,value,value-units
2015,Natural Gas,North Dakota,.7082,million metric tons of CO2
2015,All Fuels,North Dakota,1.136274,million metric tons of CO2
2015,Coal,North Dakota,0,million metric tons of CO2
2015,Petroleum,North Dakota,8.383787,million metric tons of CO2
2015,Natural Gas,North Dakota,.82238,million metric tons of CO2
2015,All Fuels,North Dakota,9.206167,million metric tons of CO2
2015,Coal,North Dakota,29.746748,million metric tons of CO2
2015,Petroleum,North Dakota,.020833,million metric tons of CO2
2015,Natural Gas,North Dakota,.37291,million metric tons of CO2
2015,All Fuels,North Dakota,30.140491,million metric tons of CO2
2015,Coal,North Dakota,9.119777,million metric tons of CO2
2015,Petroleum,North Dakota,4.341991,million metric tons of CO2
2015,Natural Gas,North Dakota,2.97285,million metric tons of CO2
2015,All Fuels,North Dakota,16.434618,million metric tons of CO2
1980,All Fuels,South Carolina,12.534357,million metric tons of CO2
1980,All Fuels,South Carolina,55.1403,million metric tons of CO2
1980,Coal,South Carolina,23.35942,million metric tons of CO2
1980,Petroleum,South Carolina,24.212867,million metric tons of CO2
1980,Natural Gas,South Carolina,7.568012,million metric tons of CO2
1981,Coal,South Carolina,.04379,million metric tons of CO2
1981,Petroleum,South Carolina,1.142608,million metric tons of CO2
1981,Natural Gas,South Carolina,1.029489,million metric tons of CO2
1981,All Fuels,South Carolina,2.215887,million metric tons of CO2
1981,Coal,South Carolina,.199646,million metric tons of CO2
1981,Petroleum,South Carolina,.487931,million metric tons of CO2
1981,Natural Gas,South Carolina,1.054197,million metric tons of CO2
1981,All Fuels,South Carolina,1.741774,million metric tons of CO2
1981,Coal,South Carolina,0,million metric tons of CO2
1981,Petroleum,South Carolina,17.349822,million metric tons of CO2
1981,Natural Gas,South Carolina,.173375,million metric tons of CO2
1981,All Fuels,South Carolina,17.523197,million metric tons of CO2
1981,Coal,South Carolina,20.311833,million metric tons of CO2
1981,Petroleum,South Carolina,.972361,million metric tons of CO2
1981,Natural Gas,South Carolina,.271674,million metric tons of CO2
1981,All Fuels,South Carolina,21.555868,million metric tons of CO2
1981,Coal,South Carolina,4.772906,million metric tons of CO2
1981,Petroleum,South Carolina,2.988049,million metric tons of CO2
1981,Natural Gas,South Carolina,4.941791,million metric tons of CO2
1981,All Fuels,South Carolina,12.702746,million metric tons of CO2
1981,All Fuels,South Carolina,55.739471,million metric tons of CO2
1981,Coal,South Carolina,25.328174,million metric tons of CO2
1981,Petroleum,South Carolina,22.94077,million metric tons of CO2
1981,Natural Gas,South Carolina,7.470527,million metric tons of CO2
1982,Coal,South Carolina,.046479,million metric tons of CO2
1982,Petroleum,South Carolina,.955048,million metric tons of CO2
1982,Natural Gas,South Carolina,.958337,million metric tons of CO2
1982,All Fuels,South Carolina,1.959863,million metric tons of CO2
1982,Coal,South Carolina,.226919,million metric tons of CO2
1982,Petroleum,South Carolina,.413669,million metric tons of CO2
1982,Natural Gas,South Carolina,.849752,million metric tons of CO2
1982,All Fuels,South Carolina,1.490339,million metric tons of CO2
1982,Coal,South Carolina,0,million metric tons of CO2
1982,Petroleum,South Carolina,17.351778,million metric tons of CO2
1982,Natural Gas,South Carolina,.157257,million metric tons of CO2
1982,All Fuels,South Carolina,17.509036,million metric tons of CO2
1982,Coal,South Carolina,20.211203,million metric tons of CO2
1982,Petroleum,South Carolina,.217001,million metric tons of CO2
1982,Natural Gas,South Carolina,.028207,million metric tons of CO2
1982,All Fuels,South Carolina,20.45641,million metric tons of CO2
1982,Coal,South Carolina,5.312902,million metric tons of CO2
1982,Petroleum,South Carolina,2.42496,million metric tons of CO2
1982,Natural Gas,South Carolina,3.215743,million metric tons of CO2
1982,All Fuels,South Carolina,10.953606,million metric tons of CO2
1982,All Fuels,South Carolina,52.369254,million metric tons of CO2
1982,Coal,South Carolina,25.797503,million metric tons of CO2
1982,Petroleum,South Carolina,21.362457,million metric tons of CO2
1982,Natural Gas,South Carolina,5.209295,million metric tons of CO2
1983,Coal,South Carolina,.065588,million metric tons of CO2
1983,Petroleum,South Carolina,1.01165,million metric tons of CO2
1983,Natural Gas,South Carolina,1.020476,million metric tons of CO2
1983,All Fuels,South Carolina,2.097714,million metric tons of CO2
1983,Coal,South Carolina,.344268,million metric tons of CO2
1983,Petroleum,South Carolina,.662589,million metric tons of CO2
1983,Natural Gas,South Carolina,.901075,million metric tons of CO2
1983,All Fuels,South Carolina,1.907931,million metric tons of CO2
1983,Coal,South Carolina,0,million metric tons of CO2
1983,Petroleum,South Carolina,17.830762,million metric tons of CO2
1983,Natural Gas,South Carolina,.143419,million metric tons of CO2
1983,All Fuels,South Carolina,17.974181,million metric tons of CO2
1983,Coal,South Carolina,16.659481,million metric tons of CO2
1983,Petroleum,South Carolina,.060626,million metric tons of CO2
1983,Natural Gas,South Carolina,.05127,million metric tons of CO2
1983,All Fuels,South Carolina,16.771377,million metric tons of CO2
1983,Coal,South Carolina,5.151452,million metric tons of CO2
1983,Petroleum,South Carolina,2.53661,million metric tons of CO2
1983,Natural Gas,South Carolina,3.267393,million metric tons of CO2
1983,All Fuels,South Carolina,10.955455,million metric tons of CO2
1983,All Fuels,South Carolina,49.706659,million metric tons of CO2
1983,Coal,South Carolina,22.220789,million metric tons of CO2
1983,Petroleum,South Carolina,22.102236,million metric tons of CO2
1983,Natural Gas,South Carolina,5.383633,million metric tons of CO2
1984,Coal,South Carolina,.051856,million metric tons of CO2
1984,Petroleum,South Carolina,1.390901,million metric tons of CO2
1984,Natural Gas,South Carolina,1.046933,million metric tons of CO2
1984,All Fuels,South Carolina,2.489691,million metric tons of CO2
1984,Coal,South Carolina,.220965,million metric tons of CO2
1984,Petroleum,South Carolina,.712483,million metric tons of CO2
1984,Natural Gas,South Carolina,.904945,million metric tons of CO2
1984,All Fuels,South Carolina,1.838394,million metric tons of CO2
1984,Coal,South Carolina,0,million metric tons of CO2
1984,Petroleum,South Carolina,18.649131,million metric tons of CO2
1984,Natural Gas,South Carolina,.140715,million metric tons of CO2
1984,All Fuels,South Carolina,18.789846,million metric tons of CO2
1984,Coal,South Carolina,17.702398,million metric tons of CO2
1984,Petroleum,South Carolina,.061458,million metric tons of CO2
1984,Natural Gas,South Carolina,.023647,million metric tons of CO2
1984,All Fuels,South Carolina,17.787503,million metric tons of CO2
1984,Coal,South Carolina,5.212588,million metric tons of CO2
1984,Petroleum,South Carolina,3.405573,million metric tons of CO2
1984,Natural Gas,South Carolina,3.615715,million metric tons of CO2
1984,All Fuels,South Carolina,12.233875,million metric tons of CO2
1984,All Fuels,South Carolina,53.139309,million metric tons of CO2
1984,Coal,South Carolina,23.187807,million metric tons of CO2
1984,Petroleum,South Carolina,24.219546,million metric tons of CO2
1984,Natural Gas,South Carolina,5.731955,million metric tons of CO2
1985,Coal,South Carolina,.034475,million metric tons of CO2
1985,Petroleum,South Carolina,1.4115,million metric tons of CO2
1985,Natural Gas,South Carolina,.89572,million metric tons of CO2
1985,All Fuels,South Carolina,2.341695,million metric tons of CO2
1985,Coal,South Carolina,.12215,million metric tons of CO2
1985,Petroleum,South Carolina,.722188,million metric tons of CO2
1985,Natural Gas,South Carolina,.832308,million metric tons of CO2
1985,All Fuels,South Carolina,1.676646,million metric tons of CO2
1985,Coal,South Carolina,0,million metric tons of CO2
1985,Petroleum,South Carolina,18.83117,million metric tons of CO2
1985,Natural Gas,South Carolina,.122317,million metric tons of CO2
1985,All Fuels,South Carolina,18.953487,million metric tons of CO2
2020,All Fuels,New Jersey,39.104785,million metric tons of CO2
2020,Coal,New Jersey,1.163071,million metric tons of CO2
2020,Petroleum,New Jersey,.015125,million metric tons of CO2
2020,Natural Gas,New Jersey,12.385279,million metric tons of CO2
2020,All Fuels,New Jersey,13.563475,million metric tons of CO2
2020,Coal,New Jersey,0,million metric tons of CO2
2020,Petroleum,New Jersey,5.051372,million metric tons of CO2
2020,Natural Gas,New Jersey,3.096402,million metric tons of CO2
2020,All Fuels,New Jersey,8.147774,million metric tons of CO2
2020,All Fuels,New Jersey,83.831545,million metric tons of CO2
2020,Coal,New Jersey,1.163071,million metric tons of CO2
2020,Petroleum,New Jersey,46.883956,million metric tons of CO2
2020,Natural Gas,New Jersey,35.784518,million metric tons of CO2
2021,Coal,New Jersey,0,million metric tons of CO2
2021,Petroleum,New Jersey,2.039067,million metric tons of CO2
2021,Natural Gas,New Jersey,12.77459,million metric tons of CO2
2021,All Fuels,New Jersey,14.813658,million metric tons of CO2
2021,Coal,New Jersey,0,million metric tons of CO2
2021,Petroleum,New Jersey,1.662461,million metric tons of CO2
2021,Natural Gas,New Jersey,8.255971,million metric tons of CO2
2021,All Fuels,New Jersey,9.918431,million metric tons of CO2
2021,Coal,New Jersey,0,million metric tons of CO2
2021,Petroleum,New Jersey,42.220019,million metric tons of CO2
2021,Natural Gas,New Jersey,.432116,million metric tons of CO2
2021,All Fuels,New Jersey,42.652135,million metric tons of CO2
2021,Coal,New Jersey,1.205865,million metric tons of CO2
2021,Petroleum,New Jersey,.016681,million metric tons of CO2
2021,Natural Gas,New Jersey,12.105755,million metric tons of CO2
2021,All Fuels,New Jersey,13.328301,million metric tons of CO2
2021,Coal,New Jersey,0,million metric tons of CO2
2021,Petroleum,New Jersey,5.229386,million metric tons of CO2
2021,Natural Gas,New Jersey,3.169804,million metric tons of CO2
2021,All Fuels,New Jersey,8.39919,million metric tons of CO2
2021,All Fuels,New Jersey,89.111716,million metric tons of CO2
2021,Coal,New Jersey,1.205865,million metric tons of CO2
2021,Petroleum,New Jersey,51.167615,million metric tons of CO2
2021,Natural Gas,New Jersey,36.738236,million metric tons of CO2
1970,Coal,New Mexico,.00096,million metric tons of CO2
1970,Petroleum,New Mexico,.474101,million metric tons of CO2
1970,Natural Gas,New Mexico,1.766892,million metric tons of CO2
1970,All Fuels,New Mexico,2.241952,million metric tons of CO2
1970,Coal,New Mexico,.000768,million metric tons of CO2
1970,Petroleum,New Mexico,.187038,million metric tons of CO2
1970,Natural Gas,New Mexico,1.896897,million metric tons of CO2
1970,All Fuels,New Mexico,2.084703,million metric tons of CO2
1970,Coal,New Mexico,0,million metric tons of CO2
1970,Petroleum,New Mexico,7.531021,million metric tons of CO2
1970,Natural Gas,New Mexico,1.739109,million metric tons of CO2
1970,All Fuels,New Mexico,9.27013,million metric tons of CO2
1970,Coal,New Mexico,9.428585,million metric tons of CO2
1970,Petroleum,New Mexico,.044174,million metric tons of CO2
1970,Natural Gas,New Mexico,3.152092,million metric tons of CO2
2010,Petroleum,Montana,7.721524,million metric tons of CO2
2010,Natural Gas,Montana,.399846,million metric tons of CO2
2010,All Fuels,Montana,8.12137,million metric tons of CO2
2010,Coal,Montana,19.298569,million metric tons of CO2
2010,Petroleum,Montana,.671496,million metric tons of CO2
2010,Natural Gas,Montana,.038121,million metric tons of CO2
2010,All Fuels,Montana,20.008186,million metric tons of CO2
2010,Coal,Montana,.10544,million metric tons of CO2
2010,Petroleum,Montana,2.675911,million metric tons of CO2
2010,Natural Gas,Montana,1.162828,million metric tons of CO2
2010,All Fuels,Montana,3.944179,million metric tons of CO2
2010,All Fuels,Montana,34.954612,million metric tons of CO2
2010,Coal,Montana,19.421287,million metric tons of CO2
2010,Petroleum,Montana,11.711795,million metric tons of CO2
2010,Natural Gas,Montana,3.82153,million metric tons of CO2
2011,Coal,Montana,0,million metric tons of CO2
2011,Petroleum,Montana,.54734,million metric tons of CO2
2011,Natural Gas,Montana,1.17108,million metric tons of CO2
2011,All Fuels,Montana,1.718419,million metric tons of CO2
2011,Coal,Montana,.022524,million metric tons of CO2
2011,Petroleum,Montana,.133287,million metric tons of CO2
2011,Natural Gas,Montana,1.204847,million metric tons of CO2
2011,All Fuels,Montana,1.360658,million metric tons of CO2
2011,Coal,Montana,0,million metric tons of CO2
2011,Petroleum,Montana,7.787035,million metric tons of CO2
2011,Natural Gas,Montana,.3716,million metric tons of CO2
2011,All Fuels,Montana,8.158636,million metric tons of CO2
2011,Coal,Montana,15.687466,million metric tons of CO2
2011,Petroleum,Montana,.782787,million metric tons of CO2
2011,Natural Gas,Montana,.252512,million metric tons of CO2
2011,All Fuels,Montana,16.722765,million metric tons of CO2
2011,Coal,Montana,.115011,million metric tons of CO2
2011,Petroleum,Montana,2.805311,million metric tons of CO2
2011,Natural Gas,Montana,1.170296,million metric tons of CO2
2011,All Fuels,Montana,4.090618,million metric tons of CO2
2011,All Fuels,Montana,32.051096,million metric tons of CO2
2011,Coal,Montana,15.825001,million metric tons of CO2
2011,Petroleum,Montana,12.055761,million metric tons of CO2
2011,Natural Gas,Montana,4.170335,million metric tons of CO2
2012,Coal,Montana,0,million metric tons of CO2
2012,Petroleum,Montana,.435423,million metric tons of CO2
2012,Natural Gas,Montana,1.037046,million metric tons of CO2
2012,All Fuels,Montana,1.472469,million metric tons of CO2
2012,Coal,Montana,.011387,million metric tons of CO2
2012,Petroleum,Montana,.141454,million metric tons of CO2
2012,Natural Gas,Montana,1.04442,million metric tons of CO2
2012,All Fuels,Montana,1.197262,million metric tons of CO2
2012,Coal,Montana,0,million metric tons of CO2
2012,Petroleum,Montana,7.530156,million metric tons of CO2
2012,Natural Gas,Montana,.379567,million metric tons of CO2
2012,All Fuels,Montana,7.909723,million metric tons of CO2
2012,Coal,Montana,14.620042,million metric tons of CO2
2012,Petroleum,Montana,.790976,million metric tons of CO2
2012,Natural Gas,Montana,.291971,million metric tons of CO2
2012,All Fuels,Montana,15.702989,million metric tons of CO2
2012,Coal,Montana,.397954,million metric tons of CO2
2012,Petroleum,Montana,2.894975,million metric tons of CO2
2012,Natural Gas,Montana,1.185914,million metric tons of CO2
2012,All Fuels,Montana,4.478843,million metric tons of CO2
2012,All Fuels,Montana,30.761287,million metric tons of CO2
2012,Coal,Montana,15.029384,million metric tons of CO2
2012,Petroleum,Montana,11.792985,million metric tons of CO2
2012,Natural Gas,Montana,3.938918,million metric tons of CO2
2013,Coal,Montana,0,million metric tons of CO2
2013,Petroleum,Montana,.421985,million metric tons of CO2
2013,Natural Gas,Montana,1.141149,million metric tons of CO2
2013,All Fuels,Montana,1.563134,million metric tons of CO2
2013,Coal,Montana,.002849,million metric tons of CO2
2013,Petroleum,Montana,.125096,million metric tons of CO2
2013,Natural Gas,Montana,1.149792,million metric tons of CO2
2013,All Fuels,Montana,1.277736,million metric tons of CO2
2013,Coal,Montana,0,million metric tons of CO2
2013,Petroleum,Montana,7.694809,million metric tons of CO2
2013,Natural Gas,Montana,.371193,million metric tons of CO2
2013,All Fuels,Montana,8.066002,million metric tons of CO2
2013,Coal,Montana,15.434825,million metric tons of CO2
2013,Petroleum,Montana,.780626,million metric tons of CO2
2013,Natural Gas,Montana,.394151,million metric tons of CO2
2013,All Fuels,Montana,16.609601,million metric tons of CO2
2013,Coal,Montana,.426039,million metric tons of CO2
2013,Petroleum,Montana,2.934923,million metric tons of CO2
2013,Natural Gas,Montana,1.251542,million metric tons of CO2
2013,All Fuels,Montana,4.612504,million metric tons of CO2
2013,All Fuels,Montana,32.128978,million metric tons of CO2
2013,Coal,Montana,15.863712,million metric tons of CO2
2013,Petroleum,Montana,11.957438,million metric tons of CO2
2013,Natural Gas,Montana,4.307827,million metric tons of CO2
2014,Coal,Montana,0,million metric tons of CO2
2014,Petroleum,Montana,.464281,million metric tons of CO2
2014,Natural Gas,Montana,1.161501,million metric tons of CO2
2014,All Fuels,Montana,1.625781,million metric tons of CO2
2014,Coal,Montana,.002183,million metric tons of CO2
2014,Petroleum,Montana,.13825,million metric tons of CO2
2014,Natural Gas,Montana,1.17072,million metric tons of CO2
2014,All Fuels,Montana,1.311152,million metric tons of CO2
2014,Coal,Montana,0,million metric tons of CO2
2014,Petroleum,Montana,7.553118,million metric tons of CO2
2014,Natural Gas,Montana,.224331,million metric tons of CO2
2014,All Fuels,Montana,7.77745,million metric tons of CO2
2014,Coal,Montana,16.277239,million metric tons of CO2
2014,Petroleum,Montana,.724754,million metric tons of CO2
2014,Natural Gas,Montana,.305979,million metric tons of CO2
2014,All Fuels,Montana,17.307972,million metric tons of CO2
2014,Coal,Montana,.462048,million metric tons of CO2
2014,Petroleum,Montana,2.771921,million metric tons of CO2
2014,Natural Gas,Montana,1.320731,million metric tons of CO2
2014,All Fuels,Montana,4.5547,million metric tons of CO2
2014,All Fuels,Montana,32.577056,million metric tons of CO2
2014,Coal,Montana,16.74147,million metric tons of CO2
2014,Petroleum,Montana,11.652324,million metric tons of CO2
2014,Natural Gas,Montana,4.183261,million metric tons of CO2
2015,Coal,Montana,0,million metric tons of CO2
2015,Petroleum,Montana,.469947,million metric tons of CO2
2015,Natural Gas,Montana,1.033544,million metric tons of CO2
2015,All Fuels,Montana,1.503491,million metric tons of CO2
2015,Coal,Montana,.005049,million metric tons of CO2
2015,Petroleum,Montana,.168991,million metric tons of CO2
2015,Natural Gas,Montana,1.065819,million metric tons of CO2
2015,All Fuels,Montana,1.239859,million metric tons of CO2
2015,Coal,Montana,0,million metric tons of CO2
2015,Petroleum,Montana,7.33001,million metric tons of CO2
2015,Natural Gas,Montana,.245661,million metric tons of CO2
2015,All Fuels,Montana,7.575671,million metric tons of CO2
2015,Coal,Montana,16.575115,million metric tons of CO2
2015,Petroleum,Montana,.856462,million metric tons of CO2
2015,Natural Gas,Montana,.354814,million metric tons of CO2
2015,All Fuels,Montana,17.786392,million metric tons of CO2
2015,Coal,Montana,.473711,million metric tons of CO2
2015,Petroleum,Montana,2.614427,million metric tons of CO2
2015,Natural Gas,Montana,1.338203,million metric tons of CO2
2015,All Fuels,Montana,4.426342,million metric tons of CO2
2015,All Fuels,Montana,32.531754,million metric tons of CO2
2015,Coal,Montana,17.053875,million metric tons of CO2
2015,Petroleum,Montana,11.439837,million metric tons of CO2
2001,Petroleum,North Dakota,5.271484,million metric tons of CO2
2001,Natural Gas,North Dakota,.743606,million metric tons of CO2
2001,All Fuels,North Dakota,6.015089,million metric tons of CO2
2001,Coal,North Dakota,30.909855,million metric tons of CO2
2001,Petroleum,North Dakota,.027846,million metric tons of CO2
2001,Natural Gas,North Dakota,.000159,million metric tons of CO2
2001,All Fuels,North Dakota,30.93786,million metric tons of CO2
2001,Coal,North Dakota,8.793849,million metric tons of CO2
2001,Petroleum,North Dakota,2.637254,million metric tons of CO2
2001,Natural Gas,North Dakota,1.356143,million metric tons of CO2
2001,All Fuels,North Dakota,12.787247,million metric tons of CO2
2001,All Fuels,North Dakota,52.012782,million metric tons of CO2
2001,Coal,North Dakota,39.908116,million metric tons of CO2
2001,Petroleum,North Dakota,8.857618,million metric tons of CO2
2001,Natural Gas,North Dakota,3.247048,million metric tons of CO2
2002,Coal,North Dakota,.026843,million metric tons of CO2
2002,Petroleum,North Dakota,.612879,million metric tons of CO2
2002,Natural Gas,North Dakota,.623946,million metric tons of CO2
2002,All Fuels,North Dakota,1.263668,million metric tons of CO2
2002,Coal,North Dakota,.197036,million metric tons of CO2
2002,Petroleum,North Dakota,.194135,million metric tons of CO2
2002,Natural Gas,North Dakota,.621294,million metric tons of CO2
2002,All Fuels,North Dakota,1.012465,million metric tons of CO2
2002,Coal,North Dakota,0,million metric tons of CO2
2002,Petroleum,North Dakota,5.22476,million metric tons of CO2
2002,Natural Gas,North Dakota,.760886,million metric tons of CO2
2002,All Fuels,North Dakota,5.985645,million metric tons of CO2
2002,Coal,North Dakota,31.343697,million metric tons of CO2
2002,Petroleum,North Dakota,.029572,million metric tons of CO2
2002,Natural Gas,North Dakota,.000053,million metric tons of CO2
2002,All Fuels,North Dakota,31.373322,million metric tons of CO2
2002,Coal,North Dakota,8.63928,million metric tons of CO2
2002,Petroleum,North Dakota,2.126702,million metric tons of CO2
2002,Natural Gas,North Dakota,1.473716,million metric tons of CO2
2002,All Fuels,North Dakota,12.239698,million metric tons of CO2
2002,All Fuels,North Dakota,51.874797,million metric tons of CO2
2002,Coal,North Dakota,40.206856,million metric tons of CO2
2002,Petroleum,North Dakota,8.188046,million metric tons of CO2
2002,Natural Gas,North Dakota,3.479895,million metric tons of CO2
2003,Coal,North Dakota,.03436,million metric tons of CO2
2003,Petroleum,North Dakota,.665593,million metric tons of CO2
2003,Natural Gas,North Dakota,.635339,million metric tons of CO2
2003,All Fuels,North Dakota,1.335292,million metric tons of CO2
2003,Coal,North Dakota,.229923,million metric tons of CO2
2003,Petroleum,North Dakota,.185768,million metric tons of CO2
2003,Natural Gas,North Dakota,.585871,million metric tons of CO2
2003,All Fuels,North Dakota,1.001562,million metric tons of CO2
2003,Coal,North Dakota,0,million metric tons of CO2
2003,Petroleum,North Dakota,5.362345,million metric tons of CO2
2003,Natural Gas,North Dakota,.759246,million metric tons of CO2
2003,All Fuels,North Dakota,6.121591,million metric tons of CO2
2003,Coal,North Dakota,30.908069,million metric tons of CO2
2003,Petroleum,North Dakota,.041378,million metric tons of CO2
2003,Natural Gas,North Dakota,0,million metric tons of CO2
2003,All Fuels,North Dakota,30.949447,million metric tons of CO2
2003,Coal,North Dakota,8.882032,million metric tons of CO2
2003,Petroleum,North Dakota,2.139609,million metric tons of CO2
2003,Natural Gas,North Dakota,1.222398,million metric tons of CO2
2003,All Fuels,North Dakota,12.244038,million metric tons of CO2
2003,All Fuels,North Dakota,51.651931,million metric tons of CO2
2003,Coal,North Dakota,40.054383,million metric tons of CO2
2003,Petroleum,North Dakota,8.394694,million metric tons of CO2
2003,Natural Gas,North Dakota,3.202854,million metric tons of CO2
2004,Coal,North Dakota,.04044,million metric tons of CO2
2004,Petroleum,North Dakota,.690002,million metric tons of CO2
2004,Natural Gas,North Dakota,.603042,million metric tons of CO2
2004,All Fuels,North Dakota,1.333484,million metric tons of CO2
1971,Petroleum,Oregon,21.234859,million metric tons of CO2
1971,Natural Gas,Oregon,5.445747,million metric tons of CO2
1972,Coal,Oregon,.028617,million metric tons of CO2
1972,Petroleum,Oregon,1.592556,million metric tons of CO2
1972,Natural Gas,Oregon,1.292681,million metric tons of CO2
1972,All Fuels,Oregon,2.913853,million metric tons of CO2
1972,Coal,Oregon,.037932,million metric tons of CO2
1972,Petroleum,Oregon,1.788178,million metric tons of CO2
1972,Natural Gas,Oregon,.805056,million metric tons of CO2
1972,All Fuels,Oregon,2.631165,million metric tons of CO2
1972,Coal,Oregon,.00019,million metric tons of CO2
1972,Petroleum,Oregon,13.952631,million metric tons of CO2
1972,Natural Gas,Oregon,.54987,million metric tons of CO2
1972,All Fuels,Oregon,14.502692,million metric tons of CO2
1972,Coal,Oregon,0,million metric tons of CO2
1972,Petroleum,Oregon,.000296,million metric tons of CO2
1972,Natural Gas,Oregon,0,million metric tons of CO2
1972,All Fuels,Oregon,.000296,million metric tons of CO2
1972,Coal,Oregon,.146308,million metric tons of CO2
1972,Petroleum,Oregon,5.82826,million metric tons of CO2
1972,Natural Gas,Oregon,3.314481,million metric tons of CO2
1972,All Fuels,Oregon,9.28905,million metric tons of CO2
1972,All Fuels,Oregon,29.337056,million metric tons of CO2
1972,Coal,Oregon,.213047,million metric tons of CO2
1972,Petroleum,Oregon,23.161921,million metric tons of CO2
1972,Natural Gas,Oregon,5.962088,million metric tons of CO2
1973,Coal,Oregon,.013252,million metric tons of CO2
1973,Petroleum,Oregon,1.456132,million metric tons of CO2
1973,Natural Gas,Oregon,1.251325,million metric tons of CO2
1973,All Fuels,Oregon,2.720709,million metric tons of CO2
1973,Coal,Oregon,.022567,million metric tons of CO2
1973,Petroleum,Oregon,1.659839,million metric tons of CO2
1973,Natural Gas,Oregon,.770964,million metric tons of CO2
1973,All Fuels,Oregon,2.45337,million metric tons of CO2
1973,Coal,Oregon,.000095,million metric tons of CO2
1973,Petroleum,Oregon,15.027029,million metric tons of CO2
1973,Natural Gas,Oregon,.489693,million metric tons of CO2
1973,All Fuels,Oregon,15.516817,million metric tons of CO2
1973,Coal,Oregon,0,million metric tons of CO2
1973,Petroleum,Oregon,.012355,million metric tons of CO2
1973,Natural Gas,Oregon,.156621,million metric tons of CO2
1973,All Fuels,Oregon,.168976,million metric tons of CO2
1973,Coal,Oregon,.167412,million metric tons of CO2
2000,Natural Gas,New Jersey,7.407453,million metric tons of CO2
2000,All Fuels,New Jersey,19.147564,million metric tons of CO2
2000,Coal,New Jersey,.018876,million metric tons of CO2
2000,Petroleum,New Jersey,7.494124,million metric tons of CO2
2000,Natural Gas,New Jersey,4.632914,million metric tons of CO2
2000,All Fuels,New Jersey,12.145914,million metric tons of CO2
2000,All Fuels,New Jersey,124.582962,million metric tons of CO2
2000,Coal,New Jersey,10.929299,million metric tons of CO2
2000,Petroleum,New Jersey,80.638881,million metric tons of CO2
2000,Natural Gas,New Jersey,33.014782,million metric tons of CO2
2001,Coal,New Jersey,.001048,million metric tons of CO2
2001,Petroleum,New Jersey,4.713763,million metric tons of CO2
2001,Natural Gas,New Jersey,11.836768,million metric tons of CO2
2001,All Fuels,New Jersey,16.551579,million metric tons of CO2
2001,Coal,New Jersey,.008577,million metric tons of CO2
2001,Petroleum,New Jersey,2.337877,million metric tons of CO2
2001,Natural Gas,New Jersey,7.235268,million metric tons of CO2
2001,All Fuels,New Jersey,9.581722,million metric tons of CO2
2001,Coal,New Jersey,0,million metric tons of CO2
2001,Petroleum,New Jersey,62.809025,million metric tons of CO2
2001,Natural Gas,New Jersey,.22226,million metric tons of CO2
2001,All Fuels,New Jersey,63.031284,million metric tons of CO2
2001,Coal,New Jersey,10.670368,million metric tons of CO2
2001,Petroleum,New Jersey,1.17883,million metric tons of CO2
2001,Natural Gas,New Jersey,7.025945,million metric tons of CO2
2001,All Fuels,New Jersey,18.875143,million metric tons of CO2
2001,Coal,New Jersey,.012883,million metric tons of CO2
2001,Petroleum,New Jersey,8.781628,million metric tons of CO2
2001,Natural Gas,New Jersey,4.504003,million metric tons of CO2
2001,All Fuels,New Jersey,13.298514,million metric tons of CO2
2001,All Fuels,New Jersey,121.338243,million metric tons of CO2
2001,Coal,New Jersey,10.692876,million metric tons of CO2
2001,Petroleum,New Jersey,79.821122,million metric tons of CO2
2001,Natural Gas,New Jersey,30.824244,million metric tons of CO2
2002,Coal,New Jersey,.001142,million metric tons of CO2
2002,Petroleum,New Jersey,4.332288,million metric tons of CO2
2002,Natural Gas,New Jersey,11.567945,million metric tons of CO2
2002,All Fuels,New Jersey,15.901375,million metric tons of CO2
2002,Coal,New Jersey,.008472,million metric tons of CO2
2002,Petroleum,New Jersey,1.502538,million metric tons of CO2
2002,Natural Gas,New Jersey,8.058512,million metric tons of CO2
2002,All Fuels,New Jersey,9.569521,million metric tons of CO2
2002,Coal,New Jersey,0,million metric tons of CO2
2002,Petroleum,New Jersey,63.664045,million metric tons of CO2
2002,Natural Gas,New Jersey,.096139,million metric tons of CO2
2002,All Fuels,New Jersey,63.760184,million metric tons of CO2
2002,Coal,New Jersey,9.988736,million metric tons of CO2
2002,Petroleum,New Jersey,.526497,million metric tons of CO2
2002,Natural Gas,New Jersey,8.775413,million metric tons of CO2
2002,All Fuels,New Jersey,19.290646,million metric tons of CO2
2002,Coal,New Jersey,.012369,million metric tons of CO2
2002,Petroleum,New Jersey,8.263715,million metric tons of CO2
2002,Natural Gas,New Jersey,4.232853,million metric tons of CO2
2002,All Fuels,New Jersey,12.508937,million metric tons of CO2
2002,All Fuels,New Jersey,121.030663,million metric tons of CO2
2002,Coal,New Jersey,10.010718,million metric tons of CO2
2002,Petroleum,New Jersey,78.289083,million metric tons of CO2
2002,Natural Gas,New Jersey,32.730862,million metric tons of CO2
2003,Coal,New Jersey,.001241,million metric tons of CO2
1999,All Fuels,New York,57.31752,million metric tons of CO2
1999,Coal,New York,6.691667,million metric tons of CO2
1999,Petroleum,New York,5.203405,million metric tons of CO2
1999,Natural Gas,New York,5.331018,million metric tons of CO2
1999,All Fuels,New York,17.226089,million metric tons of CO2
1999,All Fuels,New York,205.733935,million metric tons of CO2
